"node_id","date","hour","pm25","datetime"
"001e0610f02f",2018-05-20,13,0.0848881118881119,2018-05-20 13:00:00
"001e0610f02f",2018-05-20,14,0.0752027972027972,2018-05-20 14:00:00
"001e0610f02f",2018-05-20,15,0.0780972222222222,2018-05-20 15:00:00
"001e0610f02f",2018-05-20,16,0.068,2018-05-20 16:00:00
"001e0610f02f",2018-05-20,17,0.0702027972027972,2018-05-20 17:00:00
"001e0610f02f",2018-05-20,18,0.121854166666667,2018-05-20 18:00:00
"001e0610f02f",2018-05-20,19,0.107524475524476,2018-05-20 19:00:00
"001e0610f02f",2018-05-20,20,0.122468531468531,2018-05-20 20:00:00
"001e0610f02f",2018-05-20,21,0.129111888111888,2018-05-20 21:00:00
"001e0610f02f",2018-05-20,22,0.127145833333333,2018-05-20 22:00:00
"001e0610f02f",2018-05-20,23,0.126062937062937,2018-05-20 23:00:00
"001e0610f02f",2018-05-21,0,0.163179856115108,2018-05-21
"001e0610f02f",2018-05-21,1,0.15020979020979,2018-05-21 01:00:00
"001e0610f02f",2018-05-21,2,0.121361111111111,2018-05-21 02:00:00
"001e0610f02f",2018-05-21,3,0.111615384615385,2018-05-21 03:00:00
"001e0610f02f",2018-05-21,4,0.102748251748252,2018-05-21 04:00:00
"001e0610f02f",2018-05-21,5,0.111923611111111,2018-05-21 05:00:00
"001e0610f02f",2018-05-21,6,0.280909090909091,2018-05-21 06:00:00
"001e0610f02f",2018-05-21,7,0.193958041958042,2018-05-21 07:00:00
"001e0610f02f",2018-05-21,8,0.101454545454545,2018-05-21 08:00:00
"001e0610f02f",2018-05-21,9,0.159680555555556,2018-05-21 09:00:00
"001e0610f02f",2018-05-21,10,0.161174825174825,2018-05-21 10:00:00
"001e0610f02f",2018-05-21,11,0.314363636363636,2018-05-21 11:00:00
"001e0610f02f",2018-05-21,12,0.256423611111111,2018-05-21 12:00:00
"001e0610f02f",2018-05-21,13,0.265111888111888,2018-05-21 13:00:00
"001e0610f02f",2018-05-21,14,0.333090909090909,2018-05-21 14:00:00
"001e0610f02f",2018-05-21,15,0.355222222222222,2018-05-21 15:00:00
"001e0610f02f",2018-05-21,16,0.36813986013986,2018-05-21 16:00:00
"001e0610f02f",2018-05-21,17,0.400846153846154,2018-05-21 17:00:00
"001e0610f02f",2018-05-21,18,0.362041958041958,2018-05-21 18:00:00
"001e0610f02f",2018-05-21,19,0.531902777777778,2018-05-21 19:00:00
"001e0610f02f",2018-05-21,20,0.833244755244755,2018-05-21 20:00:00
"001e0610f02f",2018-05-21,21,1.13542657342657,2018-05-21 21:00:00
"001e0610f02f",2018-05-21,22,1.26400694444444,2018-05-21 22:00:00
"001e0610f02f",2018-05-21,23,1.33146153846154,2018-05-21 23:00:00
"001e0610f02f",2018-05-22,0,1.68331654676259,2018-05-22
"001e0610f02f",2018-05-22,1,1.10616083916084,2018-05-22 01:00:00
"001e0610f02f",2018-05-22,2,0.590937062937063,2018-05-22 02:00:00
"001e0610f02f",2018-05-22,3,0.393520833333333,2018-05-22 03:00:00
"001e0610f02f",2018-05-22,4,0.263062937062937,2018-05-22 04:00:00
"001e0610f02f",2018-05-22,5,0.408545454545455,2018-05-22 05:00:00
"001e0610f02f",2018-05-22,6,0.376472222222222,2018-05-22 06:00:00
"001e0610f02f",2018-05-22,7,0.460972027972028,2018-05-22 07:00:00
"001e0610f02f",2018-05-22,8,0.623454545454545,2018-05-22 08:00:00
"001e0610f02f",2018-05-22,9,1.73629370629371,2018-05-22 09:00:00
"001e0610f02f",2018-05-22,10,1.59087412587413,2018-05-22 10:00:00
"001e0610f02f",2018-05-22,11,1.65763194444444,2018-05-22 11:00:00
"001e0610f02f",2018-05-22,12,2.72716083916084,2018-05-22 12:00:00
"001e0610f02f",2018-05-22,13,1.88946853146853,2018-05-22 13:00:00
"001e0610f02f",2018-05-22,14,1.57872027972028,2018-05-22 14:00:00
